8/14 5:7:14|ChromeMainFrame|createBrowserWindowWithListener|constructor called.
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/Merc10-dev/images/home.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/Merc10-dev/images/signoff.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.08100000000001728
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/Merc10-dev/images/signoff.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/images/splash_creditcard.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.09299999999998931
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/images/splash_creditcard.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/images/purchaseflight.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.15899999999999181
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/images/purchaseflight.gif
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:37|Utils|convertToSecond method called|time = 0.18000000000000682
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:37|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=clients1.google.com/tbproxy/af/, Utils.getDumpPath() = C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/images/startover.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.09600000000000364
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/images/startover.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.09599999999997522
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/cgi-bin/welcome
8/14 5:10:37|Utils|convertToSecond method called|time = 0.027999999999991587
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/cgi-bin/welcome
8/14 5:10:37|Utils|generateUrlInfoListDetail|UrlTracker.scriptParsingData.getParsedPath()=10.10.30.15_9010/cgi-bin/, Utils.getDumpPath() = C:\Users\HP\Desktop\recorder\scripts\default/default/hpd_ns\dump\flow
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.0619999999999834
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/Merc10-dev/images/sun_swede.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.10200000000000387
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/Merc10-dev/images/sun_swede.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/Merc10-dev/images/login.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.07699999999999818
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/Merc10-dev/images/login.gif
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/images/banner_merctur.jpg
8/14 5:10:37|Utils|convertToSecond method called|time = 0.058000000000021146
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/images/banner_merctur.jpg
8/14 5:10:37|Utils|generateUrlInfoListDetail|URL = http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:37|Utils|convertToSecond method called|time = 0.03799999999998249
8/14 5:10:37|Utils|generateUrlInfoListDetail|ScriptparsingData =http://10.10.30.15:9010/tours/vep/images/velocigen.gif
8/14 5:10:37|WebCFormattor|generateEventsForFlow|method called.
8/14 5:10:37|WebCGenerator|generate|method called.
8/14 5:10:37|WebCGenerator|generate|Putting header comments in Buffer.
8/14 5:10:37|WebCGenerator|generate|Processing URLs with list size=10
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/tours/index.html
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|convertToSecond method called|time = 159.92200000000003
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/cgi-bin/login?userSession=75893.0884568651DQADHfApHDHfcDtccpfAttcf&username=king&password=leo&login.x=38&login.y=15&login=Login&JSFormSubmit=off
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.login
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|convertToSecond method called|time = 3.424999999999983
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/cgi-bin/reservation
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|Utils|convertToSecond method called|time = 0.0689999999999884
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.banner_animated_gif
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.query
8/14 5:10:37|HttpRequestBodyFormatter|formatReqBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|dumpRequestBody|Method called. curPageName = query
8/14 5:10:37|HttpRequestBodyFormatter|getContentType|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|processRequestBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|createBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|createBinaryBodyFile|Method called. curPageName = query
8/14 5:10:37|HttpRequestBodyFormatter|getDataType|Method Started
8/14 5:10:37|HttpRequestBodyFormatter|createBinaryBodyFile|The bodyType value =  2
8/14 5:10:37|HttpRequestBodyFormatter|formatReqBody|buffer        BODY_BEGIN,
            "$CAVINCLUDE_NOPARAM$=http_request_body/query_main_url_1_1565782837876.body",
        BODY_END
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|Utils|convertToSecond method called|time = 1.049999999999983
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/cgi-bin/findflight?depart=Acapulco&departDate=08-15-2019&arrive=Acapulco&returnDate=08-16-2019&numPassengers=1&seatPref=None&seatType=Coach&findFlights.x=47&findFlights.y=12&findFlights=Submit
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.findflight
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|convertToSecond method called|time = 2.6330000000000098
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/cgi-bin/findflight?hidden_outboundFlight_button0=000%7C0%7C08-15-2019&outboundFlight=button1&hidden_outboundFlight_button1=001%7C0%7C08-15-2019&hidden_outboundFlight_button2=002%7C0%7C08-15-2019&hidden_outboundFlight_button3=003%7C0%7C08-15-2019&numPassengers=1&advanceDiscount=&seatType=Coach&seatPref=None&reserveFlights.x=65&reserveFlights.y=10
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.findflight_2
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=https://clients1.google.com/tbproxy/af/query?client=Chromium
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.query_2
8/14 5:10:37|HttpRequestBodyFormatter|formatReqBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|dumpRequestBody|Method called. curPageName = query_2
8/14 5:10:37|HttpRequestBodyFormatter|dumpRequestBody|Method called. pageNum = query_2
8/14 5:10:37|HttpRequestBodyFormatter|getContentType|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|processRequestBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|createBody|Method called.
8/14 5:10:37|HttpRequestBodyFormatter|createBinaryBodyFile|Method called. curPageName = query_2
8/14 5:10:37|HttpRequestBodyFormatter|getDataType|Method Started
8/14 5:10:37|HttpRequestBodyFormatter|createBinaryBodyFile|The bodyType value =  2
8/14 5:10:37|HttpRequestBodyFormatter|dumpRequestBody|Method called. pageNum = query_2
8/14 5:10:37|HttpRequestBodyFormatter|formatReqBody|buffer        BODY_BEGIN,
            "$CAVINCLUDE_NOPARAM$=http_request_body/query_2_main_url_1_1565782837982.body",
        BODY_END
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|Utils|convertToSecond method called|time = 3.4680000000000177
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/cgi-bin/welcome
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|Utils|convertToSecond method called|time = 0.025000000000005684
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|getValidURL|Since this URL is not in filtered list, returning the URL=http://10.10.30.15:9010/tours/Merc10-dev/images/banner_animated.gif
8/14 5:10:37|Utils|getTimeStampForPage|Method called.
8/14 5:10:37|WebCGenerator|generate|Adding Comments to page.banner_animated_gif_2
8/14 5:10:37|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:37|WebCGenerator|appendRealBrowserData|method called. The isRealBrowser value = false
8/14 5:10:37|WebCGenerator|generate|Adding Inline template to the page.
8/14 5:10:38|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:38|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:38|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:38|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:38|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:38|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:38|WebCGenerator|appendHeadersAndEndline|method called.
8/14 5:10:38|WebCGenerator|getUrlReqAndResDetails|method called.
8/14 5:10:38|Utils|convertToSecond method called|time = 1.8120000000000118
8/14 5:10:38|ChromeMainFrame|addBrowserDisposeListener|browser disposed Exiting.
